smru_platform_code,T1,T2,S1,S2,remove,Sremove,comment
hg4-9408-04,0,0,0,0,0,0,no comment
hg4-9414-04,0,0,0,0,0,0,no comment
hg4-9415-04,0,0,0,0,0,0,no comment
hg4-9416-04,0,0,0,0,0,0,no comment
hg4-9417-04,0,0,0,0,0,0,no comment
hg4-9418-04,0,0,0,0,0,0,no comment
hg4-9423-04,0,0,0,0,0,0,no comment
hg4-9705-04,0,0,0,0,0,0,no comment
hg4-9706-04,0,0,0,0,0,0,no comment
hg4-9707-04,0,0,0,0,0,0,no comment
hg4-9708-04,0,0,0,0,0,0,no comment
hg4-9710-04,0,0,0,0,0,0,no comment
hg42-P13-14,0,0,0,0,0,0,no comment
hg47-C1-15,0,0,0,0,0,1,no comment
hg47-C2-15,0,0,0,0,0,1,no comment
hg47-D2-15,0,0,0,0,0,1,no comment
hg9-10080-07,0,0,0,0,0,0,no comment
hg9-10134-07,0,0,0,0,0,0,no comment
hg9-10135-07,0,0,0,0,0,0,no comment
hp2-9303-04,0,0,0,0,0,0,no comment
hp2-9306-04,0,0,0,0,0,0,no comment
hp2-9310-04,0,0,0,0,0,0,no comment
hp2-9312-04,0,0,0,0,0,0,no comment
hp2-9319-04,0,0,0,0,0,0,no comment
hp2-9320-04,0,0,0,0,0,0,no comment
hp2-9321-04,0,0,0,0,0,0,no comment
hp2-9325-04,0,0,0,0,1,0,no comment
hp2-9326-04,0,0,0,0,0,0,no comment
hp2-9327-04,0,0,0,0,0,0,no comment
hp2-9328-04,0,0,0,0,0,0,no comment
hp2-9330-04,0,0,0,0,0,0,no comment
hp2-9331-04,0,0,0,0,0,0,no comment
hp2-9332-04,0,0,0,0,0,0,no comment
hp2-9333-04,0,0,0,0,0,0,no comment
hp2-9334-04,0,0,0,0,1,0,no comment
hp2-9348-04,0,0,0,0,1,0,no comment
hp2-9349-04,0,0,0,0,0,0,no comment
hp2-9361-04,0,0,0,0,0,0,no comment
kp01-278-14,0,0,0,0,1,0,no comment
kp01-298-14,0,0,0,0,1,0,no comment
rs11-482-12,0,0,0,0,0,0,no comment
rs11-483-12,0,0,0,0,0,0,no comment
rs11-484-12,0,0,0,0,0,0,no comment
rs11-485-12,0,0,0,0,0,0,no comment
rs11-486-12,0,0,0,0,0,0,no comment
rs11-487-12,0,0,0,0,0,0,no comment
rs11-488-12,0,0,0,0,0,0,no comment
rs11-489-12,0,0,0,0,0,0,no comment
rs11-490-12,0,0,0,0,0,0,no comment
rs11-491-12,0,0,0,0,0,0,no comment
rs11-492-12,0,0,0,0,0,0,no comment
rs11-493-12,0,0,0,0,0,0,no comment
rs11-494-12,0,0,0,0,0,0,no comment
rs11-495-12,0,0,0,0,0,0,no comment
rs11-496-12,0,0,0,0,0,0,no comment
rs14-527-12,0,0,0,0,0,0,no comment
rs14-528-12,0,0,0,0,0,0,no comment
rs15-I5-12,0,0,0,0,0,0,no comment
rs15-S6-12,0,0,0,0,0,0,no comment
rs17-I6-12,0,0,0,0,0,0,no comment
rs17-I9-13,0,0,0,0,0,0,no comment
rs17-S10-13,0,0,0,0,0,0,no comment
rs17-S7-13,0,0,0,0,0,0,no comment
rs17-S8-13,0,0,0,0,0,0,no comment
rs18-833-11,0,0,0,0,0,0,no comment
rs18-836-11,0,0,0,0,0,0,no comment
rs18-839-11,0,0,0,0,0,0,no comment
rs18-840-11,0,0,0,0,0,0,no comment
rs18-934-13,0,0,0,0,0,0,no comment
rs19-530-12,0,0,0,0,0,0,no comment
rs22-053-14,0,0,0,0,0,0,no comment
rs22-054-14,0,0,0,0,0,0,no comment
rs23-172-14,0,0,0,0,0,0,no comment
rs23-192-14,0,0,0,0,0,0,no comment
rs23-249-15,0,0,0,0,0,0,no comment
rs27-056-14,0,0,0,0,0,0,no comment
rs27-091-14,0,0,0,0,0,0,no comment
rs27-261-15,0,0,0,0,0,0,no comment
rs27-263-15,0,0,0,0,0,0,no comment
rs29-02-16,0,0,0,0,0,0,no comment
rs29-03-16,0,0,0,0,0,0,no comment
rs29-04-16,0,0,0,0,0,0,no comment
rs31-249BAT-15,0,0,0,0,0,0,no comment
rs31-255-16,0,0,0,0,1,0,no comment
rs31-261-15,0,0,0,0,0,0,no comment
rs31-Ph2_616-17,0,0,0,0,0,0,no comment
rs31-Ph2_617-17,0,0,0,0,0,0,no comment
rs31-Ph2_618-17,0,0,0,0,0,0,no comment
rs32-654-17,0,0,0,0,0,0,no comment
rs32-655-17,0,0,0,0,0,0,no comment
rs32-656-17,0,0,0,0,0,0,no comment
rs32-657-17,0,0,0,0,0,0,no comment
rs32-658-17,0,0,0,0,0,0,no comment
rs32-659-17,0,0,0,0,0,0,no comment
rs34-883-18,0,0,0,0,0,0,no comment
rs34-884-18,0,0,0,0,0,0,no comment
rs34-885-18,0,0,0,0,0,0,no comment
rs34-888-18,0,0,0,0,0,0,no comment
rs6-01-10,0,0,0,0,0,0,no comment
rs6-02-10,0,0,0,0,0,0,no comment
rs6-03-10,0,0,0,0,0,0,no comment
rs6-04-10,0,0,0,0,0,0,no comment
rs6-05-10,0,0,0,0,0,0,no comment
rs6-06-10,0,0,0,0,1,0,no comment
rs6-07-10,0,0,0,0,0,0,no comment
rs6-08-10,0,0,0,0,0,0,no comment
rs6-09-10,0,0,0,0,1,0,no comment
rs6-10-10,0,0,0,0,0,0,no comment
rs6-11-10,0,0,0,0,0,0,no comment
rs6-12-10,0,0,0,0,0,0,no comment
rs6-13-10,0,0,0,0,0,0,no comment
rs6-14-10,0,0,0,0,0,0,no comment
rs6-15-10,0,0,0,0,0,0,no comment
rs6-16-10,0,0,0,0,0,0,no comment
rs6-17-10,0,0,0,0,0,0,no comment
rs6-18-10,0,0,0,0,0,0,no comment
rs9-373-11,0,0,0,0,0,0,no comment
rs9-384-11,0,0,0,0,0,0,no comment
rs9-385-11,0,0,0,0,0,0,no comment
rs9-386-11,0,0,0,0,0,0,no comment
rs9-387-11,0,0,0,0,0,0,no comment
rs9-388-11,0,0,0,0,0,0,no comment
rs9-389-11,0,0,0,0,1,0,no comment
rs9-827-11,0,0,0,0,0,0,no comment
rs9-828-11,0,0,0,0,0,0,no comment
rs9-829-11,0,0,0,0,0,0,no comment
rs9-830-11,0,0,0,0,0,0,no comment
rs9-832-11,0,0,0,0,0,0,no comment
rs9-834-11,0,0,0,0,0,0,no comment
rs9-837-11,0,0,0,0,0,0,no comment
rs9-838-11,0,0,0,0,0,0,no comment
wd04-836-11,0,0.01,0,0,0,0,no comment
wd04-838-11,0,-0.07,0,0,0,0,no comment
wd04-839-11,0,0,0,0,1,0,no comment
wd04-880-11,0,0.26,0,0,0,0,no comment
wd04-881-11,0,0.26,0,0,0,0,no comment
wd04-882-11,0,1.78,0,0,1,0,no comment
wd04-883-11,0,-0.08,0,0,0,0,no comment
wd04-884-11,0,0.15,0,0,0,0,no comment
wd04-896-11,0,0.02,0,0,0,0,no comment
wd04-897-11,0,0.03,0,0,0,0,no comment
wd04-898-11,0,0.06,0,0,0,0,no comment
wd04-899-11,0,0.06,0,0,0,0,no comment
wd04-900-11,0,-0.6,0,0,0,0,no comment
wd04-906-11,0,0.4,0,0,0,0,no comment
wd04-907-11,0,0.4,0,0,0,0,no comment
wd04-908-11,0,0,0,0,0,0,no comment
wd04-909-11,0,0.1,0,0,0,0,no comment
wd04-910-11,0,0.06,0,0,0,0,no comment
wd04-911-11,0,0.8,0,0,0,0,no comment
wd06-01-13,0,-0.05,0,0,0,0,no comment
wd06-03-13,0,0,0,0.1,0,0,no comment
wd06-04-13,0,0,0,0.15,0,0,no comment
wd06-05-13,0,0,0,0,0,0,no comment
wd06-07-13,0,0,0,0,0,0,no comment
wd06-08-13,0,0,0,0,0,0,no comment
wd06-09-13,0,0,0,0.1,0,0,no comment
wd06-10-13,0,0,0,0.05,0,0,no comment
wd07-01-15,0,0,0,0,0,0,no comment
wd09-408-16,0.05,0.01,0,-0.1,0,0,no comment
wd09-412-16,0,0,0,-0.1,0,0,no comment
wd09-414-16,0,0,0.02,-0.06,0,0,no comment
wd1-10165-06,0,0.6,0,0,0,0,no comment
wd1-10183-06,0,0.09,0,0,0,0,no comment
wd1-10213-06,0,-0.06,0,0,0,0,no comment
wd1-10216-06,0,0.05,0,0,0,0,no comment
wd1-10217-06,0,-0.05,0,0,0,0,no comment
wd1-9497-06,0,0.27,0,0,0,0,no comment
wd10-677-17,0,0,0,0,1,0,no comment
wd10-678-17,0,0,0,0,0,0,no comment
wd10-679-17,0,0,0,0.01,0,0,no comment
wd10-680-17,0,0,0,0,1,0,no comment
wd10-681-17,0,0,0,-0.02,0,0,no comment
wd11-368BAT-16,0,0,0,0,0,0,no comment
wd11-418BAT-16,0,0,0,0,0,0,no comment
wd11-421BAT-16,0,0,0,0,0,0,no comment
wd11-682-17,0,0,0,0,0,0,no comment
wd11-687-18,0,0,0,0,0,0,no comment
wd11-768-18,0,0,0,0,0,0,no comment
wd11-909-18,0,0,0,0,0,0,no comment
wd11-913-18,0,0,0,0,0,0,no comment
wd3-CTD1-07,0,0,0,0,1,0,no comment
wd3-CTD2-07,0,0,0,0,0,0,no comment
wd3-CTD3-07,0,0,0,0,0,0,no comment
DL01-063BAT2-15,0,0,0,0,0,0,no comment
DL01-858-18,0,0,0,0,1,0,no comment
DL01-859-18,0,0,0,0,1,0,no comment
DL01-860-18,0,0,0,0,1,0,no comment
DL01-861-18,0,0,0,0,1,0,no comment
DL01-862-18,0,0,0,0,1,0,no comment
ct145-227-BAT2-12_1,0,0,0,0,1,0,no comment
ct145-231-BAT2-14_1,0,0,0,0,1,0,no comment
ct145-235-BAT-14_1,0,0,0,0,0,0,no comment
ct145-366-BAT2-15_1,0,0,0,0,1,0,no comment
ct145-367-BAT2-15_1,0,0,0,0,1,0,no comment
ct145-427-BAT-10_1,0,0,0,0,0,0,no comment
ct145-F995-BAT-14_1,0,0,0,0,0,0,no comment
ct146-2-18,0,0,0,0,0,0,no comment
ct147-863-18,0,0,0,0,0,0,no comment
ct147-864-18,0,0,0,0,0,0,no comment
ct147-867-18,0,0,0,0,0,0,no comment
ct147-868-18,0,0,0,0,0,0,no comment
ct147-869-18,0,0,0,0,0,0,no comment
ct147-870-18,0,0,0,0,0,0,no comment
ct147-871-18,0,0,0,0,0,0,no comment
ct147-872-18,0,0,0,0,0,0,no comment
ct147-891-18,0,0,0,0,1,0,no comment
ct147-894-18,0,0,0,0,0,0,no comment
ct147-897-18,0,0,0,0,0,0,no comment
ct147-898-18,0,0,0,0,0,0,no comment
ct150-354BAT-16,0,0,0,0,0,0,no comment
ct150-360BAT-16,0,0,0,0,0,0,no comment
ct150-422BAT-16,0,0,0,0,0,0,double check
ct150-441BAT-16,0,0,0,0,0,0,double check
ct150-971-BULL-18,0,0,0,0,0,0,no comment
ct150-972-BULL-18,0,0,0,0,0,0,no comment
ct150-973-BULL-18,0,0,0,0,0,0,no comment
ct150-974-VERT-18,0,0,0,0,0,0,no comment
ct150-975-VERT-18,0,0,0,0,0,0,no comment
ct150-976-VERT-18,0,0,0,0,0,0,no comment
ct150-977-VERT-18,0,0,0,0,0,0,no comment
ct150-978-VERT-18,0,0,0,0,0,0,drift in temperature?
ct150-979-VERT-18,0,0,0,0,1,0,too few profiles
ct150-980-BULL-18,0,0,0,0,0,0,no comment
ct150-981-BULL-18,0,0,0,0,0,0,no comment
ct150-982-BULL-18,0,0,0,0,0,0,no comment
eb04-180-16,0,0,0,0,0,0,no comment
eb04-182-16,0,0,0,0,0,0,no comment
eb04-186-16,0,0,0,0,0,0,no comment
eb04-322-16,0,0,0,0,1,0,no comment
eb04-324-16,0,0,0,0,0,0,no comment
eb04-346-16,0,0,0,0,0,0,no comment
eb04-353-16,0,0,0,0,0,0,no comment
eb04-644-18,0,0,0,0,0,0,no comment
eb04-892-18,0,0,0,0,0,0,no comment
ft26-946-BAT2-13,0,0,0,0,0,0,no comment
ft26-950-18,0,0,0,0,0,0,no comment
ft26-959-18,0,0,0,0,0,0,no comment
ft26-960-18,0,0,0,0,0,0,no comment
rs34-067-19,0,0,0,0,0,0,no comment
rs34-068-19,0,0,0,0,0,0,no comment
rs34-069-19,0,0,0,0,0,0,no comment
rs34-070-19,0,0,0,0,0,0,no comment
rs34-886-18,0,0,0,0,0,0,no comment
rs34-887-18,0,0,0,0,0,0,no comment
ct151-227-BAT3-12,0,0,0,0,0,0,no comment
ct151-367-BAT3-15,0,0,0,0,0,0,no comment
ct151-F415-18,0,0,0,0,0,0,no comment
ct152-050-19,0,0,0,0,1,0,no comment
ct152-052-19,0,0,0,0,0,0,no comment
ct152-059-19,0,0,0,0,0,0,no comment
ct152-060-19,0,0,0,0,1,0,no comment
ct152-686-BAT-19,0,0,0,0,0,0,no comment
ct152-873-BAT-19,0,0,0,0,0,0,no comment
ct152-876-BAT-19,0,0,0,0,0,0,no comment
ct152-879-BAT-19,0,0,0,0,0,0,no comment
ct152-943-19,0,0,0,0,0,0,no comment
ct152-C899-BAT-19,0,0,0,0,0,0,no comment
ct152-C900-BAT-19,0,0,0,0,0,0,no comment
ct152-C901-BAT-19,0,0,0,0,0,0,no comment
ct152-C902-BAT-19,0,0,0,0,0,0,no comment
ct152-C903-BAT-19,0,0,0,0,0,0,no comment
ct152-F781-BAT-19,0,0,0,0,0,0,no comment
ct154-051-19,0,0,0,0,0,0,no comment
ct154-053-19,0,0,0,0,0,0,no comment
ct154-054-19,0,0,0,0,0,0,no comment
ct154-061-19,0,0,0,0,0,0,no comment
ct154-875-BAT-19,0,0,0,0,0,0,no comment
ct154-878-BAT-19,0,0,0,0,0,0,no comment
ct154-881-BAT-19,0,0,0,0,0,0,no comment
ct154-882-BAT-19,0,0,0,0,1,0,no comment
ct154-F905-BAT-19,0,0,0,0,0,0,no comment
ct157-C182-20,0,0,0,0,1,0,no comment
ct157-C190-20,0,0,0,0,1,0,no comment
ct157-C191-20,0,0,0,0,1,0,no comment
ct157-C201-20,0,0,0,0,0,0,no comment
ct157-C203-20,0,0,0,0,1,0,no comment
ct157-C204-20,0,0,0,0,1,0,no comment
ct157-C206-20,0,0,0,0,1,0,no comment
ct157-C208-20,0,0,0,0,1,0,no comment
ct157-C210-20,0,0,0,0,0,0,no comment
ct157-C212-20,0,0,0,0,1,0,no comment
ct157-C215-20,0,0,0,0,1,0,no comment
ct157-C217-20,0,0,0,0,1,0,no comment
ct157-C220-20,0,0,0,0,1,0,no comment
ct157-C222-20,0,0,0,0,1,0,no comment
ct157-C223-20,0,0,0,0,1,0,no comment
ct157-C224-20,0,0,0,0,1,0,no comment
ct157-C225-20,0,0,0,0,0,0,no comment
ct157-F117-20,0,0,0,0,1,0,no comment
ct157-F119-20,0,0,0,0,1,0,no comment
hg63-991-19,0,0,0,0,0,0,no comment
wd12-143-19,0,0,0,0,1,0,no comment
wd12-144-19,0,0,0,0,1,0,no comment
wd12-145-19,0,0,0,0,1,0,no comment
wd12-146-19,0,0,0,0,1,0,no comment
wd12-148-19,0,0,0,0,1,0,no comment
wd12-149-19,0,0,0,0,1,0,no comment
wd12-150-19,0,0,0,0,1,0,no comment
wd13-358BAT-16,0,0,0,0,0,0,no comment
wd13-411-16,0,0,0,0,0,0,no comment
wd13-417BAT-16,0,0,0,0,0,0,no comment
wd13-420BAT-16,0,0,0,0,0,0,no comment
wd13-765-18,0,0,0,0,1,0,no comment
wd13-880-18,0,0,0,0,0,0,no comment
wd13-910-18,0,0,0,0,0,0,no comment
wd13-911-18,0,0,0,0,0,0,no comment
wd14-269-20,0,0,0,0,1,0,
Row1852,0,0,0,0,0,0,no comment
wd14-270-20,0,0,0,0,0,0,no comment
wd14-271-20,0,0,0,0,1,0,no comment
wd14-281-20,0,0,0,0,0,0,no comment
wd14-282-20,0,0,0,0,0,0,no comment
wd14-283-20,0,0,0,0,0,0,no comment
wd14-285-20,0,0,0,0,1,0,no comment
wd14-287-20,0,0,0,0,0,0,no comment
wd14-289-20,0,0,0,0,1,0,no comment
ct160-264-20,0,0,0,0,0,0,no comment
ct160-265-20,0,0,0,0,0,0,no comment
ct160-266-20,0,0,0,0,0,0,no comment
ct160-267-20,0,0,0,0,0,0,no comment
ct160-268-20,0,0,0,0,0,0,no comment
ct160-278BAT2-14,0,0,0,0,0,0,no comment
ct160-300-20,0,0,0,0,0,0,no comment
ct160-301-20,0,0,0,0,0,0,no comment
ct160-302-20,0,0,0,0,0,0,no comment
ct160-303-20,0,0,0,0,0,0,no comment
ct160-304-20,0,0,0,0,0,0,no comment
ct160-305-20,0,0,0,0,0,0,no comment
ct160-306-20,0,0,0,0,0,0,no comment
ct160-307-20,0,0,0,0,0,0,no comment
ct160-308-20,0,0,0,0,0,0,no comment
ct160-309-20,0,0,0,0,0,0,no comment
ct160-310-20,0,0,0,0,0,0,no comment
ct160-311-20,0,0,0,0,1,0,no comment
ct160-312-20,0,0,0,0,0,0,no comment
ct160-313-20,0,0,0,0,0,0,no comment
ct160-314-20,0,0,0,0,0,0,no comment
ct160-315-20,0,0,0,0,0,0,no comment
ct160-316-20,0,0,0,0,0,0,no comment
ct160-318-20,0,0,0,0,0,0,no comment
ct160-319-20,0,0,0,0,0,0,no comment
ct160-331-20,0,0,0,0,0,0,no comment
ct160-332-20,0,0,0,0,0,0,no comment
ct160-336-20,0,0,0,0,0,0,no comment
ct160-338-20,0,0,0,0,0,0,no comment
ct160-339-20,0,0,0,0,0,0,no comment
ct160-341-20,0,0,0,0,0,0,no comment
ct160-342-20,0,0,0,0,0,0,no comment
ct160-918BAT-18,0,0,0,0,0,0,no comment
ct160-Oxy726-20,0,0,0,0,0,0,no comment
sk3-13219-15,0,0,0,-0.1,0,0,shark data
ct156-185BAT-15,0,0,0,0,0,0,no comment
ct156-190BAT-15,0,0,0,0,1,0,no comment
ct156-226-VERT-20,0,0,0,0,0,0,no comment
ct156-227-VERT-20,0,0,0,0,0,0,no comment
ct156-228-VERT-20,0,0,0,0,0,0,no comment
ct156-229-VERT-20,0,0,0,0,0,0,no comment
ct156-230-VERT-20,0,0,0,0,0,0,no comment
ct156-232-VERT-20,0,0,0,0,0,0,drift temperature?
ct156-234-VERT-20,0,0,0,0,0,0,no comment
ct156-235-VERT-20,0,0,0,0,0,0,no comment
ct156-237-VERT-20,0,0,0,0,0,0,no comment
ct156-361BAT-16,0,0,0,0,0,0,no comment
ct156-419BAT-16,0,0,0,0,0,0,no comment
ct156-440BAT-16,0,0,0,0,0,0,no comment
ct156-822BAT-08,0,0,0,0,1,0,no comment
ct156-879BAT-12,0,0,0,0,0,0,no comment
ct156-R763BAT-10,0,0,0,0,0,0,no comment
ct156-R881BAT-09,0,0,0,0,0,0,no comment
wd16-329-20,0,0,0,0,0,0,lots of profiles with low salinity surface data
wd16-330-20,0,0,0,0,0,0,lots of profiles with low salinity surface data
wd16-333-20,0,0,0,0,0,0,lots of profiles with low salinity surface data
wd16-334-20,0,0,0,0,0,0,lots of profiles with low salinity surface data
wd16-335-20,0,0,0,0,0,0,lots of profiles with low salinity surface data
wd16-337-20,0,0,0,0,0,0,lots of profiles with low salinity surface data
wd16-343-20,0,0,0,0,0,0,lots of profiles with low salinity surface data
wd16-344-20,0,0,0,0,0,0,lots of profiles with low salinity surface data
wd16-345-20,0,0,0,0,0,0,lots of profiles with low salinity surface data
wd16-346-20,0,0,0,0,1,0,no comment
wd16-347-20,0,0,0,0,0,0,lots of profiles with low salinity surface data
wd16-348-20,0,0,0,0,1,0,no comment
wd16-349-20,0,0,0,0,0,0,lots of profiles with low salinity surface data
wd16-350-20,0,0,0,0,0,0,lots of profiles with low salinity surface data
wd16-351-20,0,0,0,0,0,0,lots of profiles with low salinity surface data
wd16-352-20,0,0,0,0,0,0,lots of profiles with low salinity surface data
wd16-353-20,0,0,0,0,0,0,lots of profiles with low salinity surface data
wd16-354-20,0,0,0,0,1,0,no comment
wd16-369-20,0,0,0,0,0,0,lots of profiles with low salinity surface data
wd16-378-20,0,0,0,0,1,0,no comment
wd16-G1-20,0,0,0,0,0,0,lots of profiles with low salinity surface data
wd16-G4-20,0,0,0,0,1,0,no comment
wd16-G5-20,0,0,0,0,0,0,weird temperatures
wd17-450-21,0,0,0,0,1,0,no comment
wd17-452-21,0,0,0,0,1,0,no comment
wd17-453-21,0,0,0,0,0,0,no comment
wd17-454-21,0,0,0,0,0,0,no comment
wd17-455-21,0,0,0,0,0,0,no comment
wd17-456-21,0,0,0,0,0,0,no comment
wd17-458-21,0,0,0,0,0,0,no comment
wd17-459-21,0,0,0,0,0,1,no comment
